station	category	num	price	url
sevilla	4	9578	207546	http://www.nestoria.es/sevilla/casa/comprar/dormitorios-4/dormitorios_max-4
sevilla	5	3370	297793	http://www.nestoria.es/sevilla/casa/comprar/dormitorios-5/dormitorios_max-5
sevilla	all	41610	154649	http://www.nestoria.es/sevilla/casa/comprar
sol	1	149	132728	http://www.nestoria.es/sol/casa/comprar/dormitorios-1/dormitorios_max-1
sol	2	204	172265	http://www.nestoria.es/sol/casa/comprar/dormitorios-2/dormitorios_max-2
sol	3	195	221810	http://www.nestoria.es/sol/casa/comprar/dormitorios-3/dormitorios_max-3
sol	4	112	334892	http://www.nestoria.es/sol/casa/comprar/dormitorios-4/dormitorios_max-4
sol	5	71	604379	http://www.nestoria.es/sol/casa/comprar/dormitorios-5/dormitorios_max-5
sol	all	809	197147	http://www.nestoria.es/sol/casa/comprar
mar-de-cristal_madrid	1	26	158790	http://www.nestoria.es/mar-de-cristal_madrid/casa/comprar/dormitorios-1/dormitorios_max-1
mar-de-cristal_madrid	2	81	233122	http://www.nestoria.es/mar-de-cristal_madrid/casa/comprar/dormitorios-2/dormitorios_max-2
mar-de-cristal_madrid	3	114	211335	http://www.nestoria.es/mar-de-cristal_madrid/casa/comprar/dormitorios-3/dormitorios_max-3
mar-de-cristal_madrid	4	57	430360	http://www.nestoria.es/mar-de-cristal_madrid/casa/comprar/dormitorios-4/dormitorios_max-4
mar-de-cristal_madrid	5	44	991948	http://www.nestoria.es/mar-de-cristal_madrid/casa/comprar/dormitorios-5/dormitorios_max-5
mar-de-cristal_madrid	all	319	257422	http://www.nestoria.es/mar-de-cristal_madrid/casa/comprar
quevedo	1	233	159858	http://www.nestoria.es/quevedo/casa/comprar/dormitorios-1/dormitorios_max-1
quevedo	2	389	217482	http://www.nestoria.es/quevedo/casa/comprar/dormitorios-2/dormitorios_max-2
quevedo	3	436	311758	http://www.nestoria.es/quevedo/casa/comprar/dormitorios-3/dormitorios_max-3
quevedo	4	299	504042	http://www.nestoria.es/quevedo/casa/comprar/dormitorios-4/dormitorios_max-4
quevedo	5	204	579013	http://www.nestoria.es/quevedo/casa/comprar/dormitorios-5/dormitorios_max-5
quevedo	all	1860	277612	http://www.nestoria.es/quevedo/casa/comprar
atocha	1	189	105346	http://www.nestoria.es/atocha/casa/comprar/dormitorios-1/dormitorios_max-1
atocha	2	330	152710	http://www.nestoria.es/atocha/casa/comprar/dormitorios-2/dormitorios_max-2
atocha	3	279	218996	http://www.nestoria.es/atocha/casa/comprar/dormitorios-3/dormitorios_max-3
atocha	4	204	354502	http://www.nestoria.es/atocha/casa/comprar/dormitorios-4/dormitorios_max-4
atocha	5	103	672556	http://www.nestoria.es/atocha/casa/comprar/dormitorios-5/dormitorios_max-5
atocha	all	1276	183864	http://www.nestoria.es/atocha/casa/comprar
manuel-becerra	1	239	200788	http://www.nestoria.es/manuel-becerra/casa/comprar/dormitorios-1/dormitorios_max-1
manuel-becerra	2	503	272117	http://www.nestoria.es/manuel-becerra/casa/comprar/dormitorios-2/dormitorios_max-2
manuel-becerra	3	541	355323	http://www.nestoria.es/manuel-becerra/casa/comprar/dormitorios-3/dormitorios_max-3
manuel-becerra	4	481	461110	http://www.nestoria.es/manuel-becerra/casa/comprar/dormitorios-4/dormitorios_max-4
manuel-becerra	5	249	606362	http://www.nestoria.es/manuel-becerra/casa/comprar/dormitorios-5/dormitorios_max-5
